time,weathercode,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
2010-05-28,1.0,24.7,16.7,21.8,26.6,17.3,23.1,2010-05-28T05:36,2010-05-28T20:26,0.0,0.0,0.0,0.0,11.0,21.6,210.0,28.2,5.07
2010-05-29,2.0,24.1,17.5,21.5,27.5,18.2,23.2,2010-05-29T05:35,2010-05-29T20:27,0.0,0.0,0.0,0.0,9.4,20.2,274.0,23.5,4.44
2010-05-30,1.0,25.3,18.7,22.1,28.8,20.6,24.2,2010-05-30T05:35,2010-05-30T20:28,0.0,0.0,0.0,0.0,10.1,16.9,25.0,26.15,4.98
2010-05-31,1.0,27.5,19.5,23.6,28.2,21.1,24.8,2010-05-31T05:34,2010-05-31T20:28,0.0,0.0,0.0,0.0,14.8,26.6,188.0,24.91,5.13
2010-06-01,51.0,28.2,22.4,24.8,30.5,22.3,25.9,2010-06-01T05:34,2010-06-01T20:29,0.2,0.2,0.0,1.0,15.5,27.4,163.0,24.76,5.59
2010-06-02,53.0,22.5,17.6,19.3,22.7,17.0,19.1,2010-06-02T05:33,2010-06-02T20:30,2.6,2.6,0.0,7.0,17.1,29.9,7.0,17.34,3.35
2010-06-03,1.0,23.5,16.7,20.1,25.7,17.0,20.9,2010-06-03T05:33,2010-06-03T20:31,0.0,0.0,0.0,0.0,12.7,21.6,72.0,23.79,4.38
2010-06-04,1.0,24.3,17.8,21.3,26.0,19.4,22.6,2010-06-04T05:33,2010-06-04T20:31,0.0,0.0,0.0,0.0,12.8,25.2,216.0,24.95,4.62
2010-06-05,51.0,25.9,16.5,21.3,26.9,17.5,21.9,2010-06-05T05:32,2010-06-05T20:32,0.1,0.1,0.0,1.0,22.4,33.8,34.0,24.41,5.05
2010-06-06,63.0,22.3,18.5,20.1,20.2,17.1,18.6,2010-06-06T05:32,2010-06-06T20:33,16.5,16.5,0.0,20.0,31.0,53.6,37.0,13.43,3.03
2010-06-07,63.0,21.0,17.4,18.9,19.0,16.6,17.7,2010-06-07T05:32,2010-06-07T20:33,25.0,25.0,0.0,23.0,29.1,52.6,358.0,10.07,2.32
2010-06-08,61.0,20.7,18.3,19.5,22.6,18.4,20.9,2010-06-08T05:32,2010-06-08T20:34,17.4,17.4,0.0,22.0,15.3,32.8,331.0,7.42,1.55
2010-06-09,53.0,22.8,18.4,20.4,24.7,20.4,21.9,2010-06-09T05:31,2010-06-09T20:35,1.8,1.8,0.0,7.0,18.0,29.5,25.0,17.58,3.05
2010-06-10,2.0,24.3,19.1,21.4,25.6,20.2,22.3,2010-06-10T05:31,2010-06-10T20:35,0.0,0.0,0.0,0.0,17.4,30.6,25.0,25.55,4.59
2010-06-11,0.0,25.4,19.1,21.9,27.2,20.3,23.3,2010-06-11T05:31,2010-06-11T20:36,0.0,0.0,0.0,0.0,19.6,30.6,21.0,27.27,4.92
2010-06-12,0.0,25.4,18.9,22.3,29.4,20.9,25.0,2010-06-12T05:31,2010-06-12T20:36,0.0,0.0,0.0,0.0,9.5,22.3,353.0,28.2,5.13
2010-06-13,3.0,25.7,19.8,22.7,30.9,22.9,26.2,2010-06-13T05:31,2010-06-13T20:37,0.0,0.0,0.0,0.0,10.2,15.5,34.0,24.36,4.59
2010-06-14,1.0,28.1,20.6,24.1,31.8,23.4,27.1,2010-06-14T05:31,2010-06-14T20:37,0.0,0.0,0.0,0.0,14.5,22.7,36.0,27.94,5.32
2010-06-15,3.0,27.3,19.6,23.6,33.0,22.4,27.5,2010-06-15T05:31,2010-06-15T20:37,0.0,0.0,0.0,0.0,12.3,17.6,67.0,26.74,5.07
2010-06-16,1.0,28.8,21.8,24.8,32.4,24.0,27.1,2010-06-16T05:31,2010-06-16T20:38,0.0,0.0,0.0,0.0,21.4,31.0,53.0,26.69,5.43
2010-06-17,1.0,27.4,21.4,23.9,31.3,22.6,26.3,2010-06-17T05:31,2010-06-17T20:38,0.0,0.0,0.0,0.0,22.7,32.8,34.0,26.89,5.12
2010-06-18,51.0,24.9,21.0,22.7,26.8,21.4,23.6,2010-06-18T05:31,2010-06-18T20:38,0.4,0.4,0.0,3.0,24.1,38.9,38.0,23.79,4.57
2010-06-19,1.0,26.7,19.7,23.0,30.1,20.7,24.2,2010-06-19T05:31,2010-06-19T20:39,0.0,0.0,0.0,0.0,19.7,33.8,55.0,27.96,5.55
2010-06-20,1.0,28.7,20.2,24.2,32.5,22.2,26.6,2010-06-20T05:31,2010-06-20T20:39,0.0,0.0,0.0,0.0,15.6,22.3,74.0,26.39,5.34
2010-06-21,0.0,28.2,22.5,25.2,31.1,25.5,28.3,2010-06-21T05:32,2010-06-21T20:39,0.0,0.0,0.0,0.0,9.9,20.2,196.0,27.48,5.41
2010-06-22,53.0,26.2,20.2,22.9,27.6,19.9,23.5,2010-06-22T05:32,2010-06-22T20:39,2.0,2.0,0.0,5.0,19.7,45.0,235.0,22.58,4.84
2010-06-23,61.0,22.2,17.8,20.0,22.1,17.1,19.7,2010-06-23T05:32,2010-06-23T20:40,12.4,12.4,0.0,19.0,19.2,34.6,243.0,20.48,3.88
2010-06-24,61.0,20.2,17.1,18.5,19.4,16.2,17.7,2010-06-24T05:32,2010-06-24T20:40,10.9,10.9,0.0,16.0,21.1,37.4,319.0,8.5,2.1
2010-06-25,51.0,21.0,17.3,19.0,21.0,17.4,19.1,2010-06-25T05:33,2010-06-25T20:40,0.9,0.9,0.0,7.0,10.9,23.0,354.0,13.21,2.62
2010-06-26,51.0,23.4,16.9,20.5,24.0,17.3,21.1,2010-06-26T05:33,2010-06-26T20:40,0.2,0.2,0.0,1.0,15.3,27.0,225.0,23.54,4.25
2010-06-27,53.0,24.1,18.4,21.9,26.8,19.6,23.5,2010-06-27T05:34,2010-06-27T20:40,0.7,0.7,0.0,1.0,11.0,18.0,78.0,23.41,4.48
2010-06-28,1.0,25.4,19.4,22.3,27.7,20.9,23.6,2010-06-28T05:34,2010-06-28T20:40,0.0,0.0,0.0,0.0,14.8,23.8,49.0,26.44,5.03
2010-06-29,53.0,24.0,18.2,21.4,26.0,20.1,23.3,2010-06-29T05:34,2010-06-29T20:40,0.7,0.7,0.0,2.0,12.3,20.2,47.0,21.02,3.9
2010-06-30,55.0,23.3,19.0,21.2,25.7,21.3,23.4,2010-06-30T05:35,2010-06-30T20:40,4.2,4.2,0.0,8.0,8.0,22.0,335.0,18.73,3.43
2010-07-01,1.0,25.7,18.5,22.6,29.2,20.4,25.1,2010-07-01T05:35,2010-07-01T20:40,0.0,0.0,0.0,0.0,11.4,25.6,282.0,26.74,4.86
2010-07-02,0.0,27.2,20.2,23.8,31.6,23.1,26.7,2010-07-02T05:36,2010-07-02T20:40,0.0,0.0,0.0,0.0,15.9,25.9,24.0,24.75,4.86
2010-07-03,2.0,26.9,21.3,23.9,28.7,23.4,25.5,2010-07-03T05:36,2010-07-03T20:40,0.0,0.0,0.0,0.0,23.8,37.1,35.0,24.16,4.72
2010-07-04,1.0,27.5,21.4,24.1,29.8,23.6,25.6,2010-07-04T05:37,2010-07-04T20:39,0.0,0.0,0.0,0.0,22.4,34.9,41.0,26.27,5.31
2010-07-05,2.0,27.3,21.4,24.0,28.8,23.6,25.4,2010-07-05T05:37,2010-07-05T20:39,0.0,0.0,0.0,0.0,17.3,28.4,30.0,24.91,5.19
2010-07-06,0.0,27.0,20.7,23.9,30.7,22.8,26.1,2010-07-06T05:38,2010-07-06T20:39,0.0,0.0,0.0,0.0,10.7,21.2,31.0,27.24,5.4
2010-07-07,0.0,27.9,19.6,24.7,31.0,21.7,26.5,2010-07-07T05:39,2010-07-07T20:38,0.0,0.0,0.0,0.0,13.3,23.8,26.0,26.66,5.64
2010-07-08,61.0,23.8,19.3,22.3,24.9,19.5,22.2,2010-07-08T05:39,2010-07-08T20:38,7.1,7.1,0.0,13.0,27.4,45.4,8.0,18.93,3.91
2010-07-09,65.0,21.9,18.8,20.5,23.3,19.0,20.8,2010-07-09T05:40,2010-07-09T20:38,43.9,43.9,0.0,17.0,22.7,40.0,269.0,14.81,2.7
2010-07-10,53.0,23.2,19.3,21.4,25.0,20.4,22.9,2010-07-10T05:41,2010-07-10T20:37,2.4,2.4,0.0,13.0,16.6,29.5,327.0,17.12,3.11
2010-07-11,2.0,24.9,19.2,22.4,27.9,21.2,24.9,2010-07-11T05:41,2010-07-11T20:37,0.0,0.0,0.0,0.0,8.4,20.9,303.0,20.84,3.84
2010-07-12,2.0,26.7,20.4,23.5,29.6,23.4,26.4,2010-07-12T05:42,2010-07-12T20:36,0.0,0.0,0.0,0.0,13.4,21.6,27.0,24.85,4.69
2010-07-13,2.0,26.7,20.3,23.7,31.2,23.3,27.4,2010-07-13T05:43,2010-07-13T20:36,0.0,0.0,0.0,0.0,7.9,18.0,14.0,25.08,4.79
2010-07-14,51.0,27.5,21.7,25.0,32.1,25.0,28.9,2010-07-14T05:44,2010-07-14T20:35,0.1,0.1,0.0,1.0,10.5,19.4,1.0,24.56,4.82
2010-07-15,61.0,26.7,23.0,24.7,30.7,26.2,27.8,2010-07-15T05:44,2010-07-15T20:35,1.9,1.9,0.0,1.0,17.7,31.0,25.0,22.23,4.24
2010-07-16,51.0,28.0,22.8,25.2,30.9,25.2,27.6,2010-07-16T05:45,2010-07-16T20:34,0.1,0.1,0.0,1.0,22.4,37.1,38.0,23.39,4.56
2010-07-17,0.0,28.5,22.6,25.3,29.9,24.7,27.2,2010-07-17T05:46,2010-07-17T20:34,0.0,0.0,0.0,0.0,23.0,35.3,35.0,25.31,5.35
2010-07-18,2.0,28.7,23.7,25.7,30.3,27.1,28.4,2010-07-18T05:47,2010-07-18T20:33,0.0,0.0,0.0,0.0,22.1,35.6,34.0,24.56,5.08
2010-07-19,1.0,29.9,23.7,26.3,33.0,26.7,29.1,2010-07-19T05:48,2010-07-19T20:32,0.0,0.0,0.0,0.0,23.9,39.2,28.0,26.2,5.46
2010-07-20,61.0,26.8,23.7,24.8,29.6,26.4,27.5,2010-07-20T05:49,2010-07-20T20:32,2.1,2.1,0.0,2.0,21.3,37.1,17.0,20.89,4.04
2010-07-21,53.0,26.1,22.1,24.0,29.9,24.4,27.0,2010-07-21T05:49,2010-07-21T20:31,2.3,2.3,0.0,11.0,13.5,25.9,353.0,17.56,3.43
2010-07-22,53.0,28.7,23.5,26.0,33.8,27.6,30.0,2010-07-22T05:50,2010-07-22T20:30,2.0,2.0,0.0,5.0,19.2,31.3,6.0,22.89,4.57
2010-07-23,2.0,29.4,24.2,26.5,33.2,27.9,29.8,2010-07-23T05:51,2010-07-23T20:29,0.0,0.0,0.0,0.0,19.1,34.6,22.0,25.47,5.13
2010-07-24,0.0,28.9,23.5,26.1,32.3,26.8,29.0,2010-07-24T05:52,2010-07-24T20:28,0.0,0.0,0.0,0.0,14.4,25.6,30.0,25.5,5.39
2010-07-25,1.0,29.0,22.4,25.7,33.4,24.6,28.3,2010-07-25T05:53,2010-07-25T20:27,0.0,0.0,0.0,0.0,18.9,31.0,52.0,26.63,5.69
2010-07-26,1.0,30.0,23.7,26.4,32.9,26.2,29.1,2010-07-26T05:54,2010-07-26T20:27,0.0,0.0,0.0,0.0,19.9,37.1,47.0,23.62,5.18
2010-07-27,2.0,28.2,23.5,25.8,32.4,27.1,30.0,2010-07-27T05:55,2010-07-27T20:26,0.0,0.0,0.0,0.0,10.1,19.8,340.0,21.52,4.31
2010-07-28,51.0,26.8,22.2,24.6,30.0,25.3,27.2,2010-07-28T05:56,2010-07-28T20:25,0.2,0.2,0.0,2.0,16.1,24.1,344.0,21.66,4.46
2010-07-29,1.0,27.4,22.2,24.6,27.4,22.5,24.4,2010-07-29T05:57,2010-07-29T20:24,0.0,0.0,0.0,0.0,26.1,37.8,31.0,25.72,6.18
2010-07-30,2.0,28.4,22.8,25.3,29.2,22.8,25.3,2010-07-30T05:58,2010-07-30T20:23,0.0,0.0,0.0,0.0,27.1,45.7,48.0,21.0,5.45
2010-07-31,1.0,30.3,24.2,26.8,34.4,26.1,29.7,2010-07-31T05:59,2010-07-31T20:22,0.0,0.0,0.0,0.0,21.5,36.7,39.0,24.18,5.31
2010-08-01,3.0,28.8,24.2,26.2,34.4,29.2,31.2,2010-08-01T06:00,2010-08-01T20:20,0.0,0.0,0.0,0.0,13.0,27.0,330.0,22.03,4.35
2010-08-02,51.0,28.4,23.9,26.3,32.9,28.0,30.2,2010-08-02T06:00,2010-08-02T20:19,0.2,0.2,0.0,2.0,12.3,24.1,338.0,20.74,4.27
2010-08-03,2.0,31.2,23.8,26.7,34.9,27.9,30.5,2010-08-03T06:01,2010-08-03T20:18,0.0,0.0,0.0,0.0,23.0,36.7,30.0,25.73,5.44
2010-08-04,1.0,30.9,24.1,26.9,35.2,27.9,30.3,2010-08-04T06:02,2010-08-04T20:17,0.0,0.0,0.0,0.0,20.1,33.8,41.0,25.03,5.36
2010-08-05,51.0,30.6,24.4,27.0,34.5,27.6,30.8,2010-08-05T06:03,2010-08-05T20:16,0.4,0.4,0.0,1.0,16.1,32.0,44.0,17.57,4.06
2010-08-06,2.0,30.2,25.0,27.6,36.8,30.0,32.7,2010-08-06T06:04,2010-08-06T20:15,0.0,0.0,0.0,0.0,14.4,23.0,27.0,25.08,5.3
2010-08-07,1.0,30.5,24.9,27.6,36.8,30.1,32.7,2010-08-07T06:05,2010-08-07T20:13,0.0,0.0,0.0,0.0,14.2,23.4,13.0,24.43,5.14
2010-08-08,2.0,30.2,25.1,27.3,34.7,30.1,31.5,2010-08-08T06:06,2010-08-08T20:12,0.0,0.0,0.0,0.0,18.3,31.3,23.0,22.5,4.88
2010-08-09,3.0,30.4,25.2,27.5,35.0,30.8,32.3,2010-08-09T06:07,2010-08-09T20:11,0.0,0.0,0.0,0.0,20.7,29.5,7.0,21.68,4.63
2010-08-10,3.0,32.1,25.4,28.0,35.7,30.0,32.1,2010-08-10T06:08,2010-08-10T20:10,0.0,0.0,0.0,0.0,23.3,36.0,26.0,24.07,5.35
2010-08-11,1.0,32.3,24.6,27.9,36.8,28.7,31.9,2010-08-11T06:09,2010-08-11T20:08,0.0,0.0,0.0,0.0,19.4,30.2,23.0,25.42,5.51
2010-08-12,1.0,30.8,23.9,27.7,37.7,28.8,32.9,2010-08-12T06:10,2010-08-12T20:07,0.0,0.0,0.0,0.0,16.3,24.1,3.0,24.78,5.17
2010-08-13,2.0,32.2,25.6,28.3,36.3,30.4,32.6,2010-08-13T06:11,2010-08-13T20:06,0.0,0.0,0.0,0.0,17.7,28.4,35.0,23.96,5.33
2010-08-14,2.0,32.1,25.2,28.1,35.2,29.4,31.6,2010-08-14T06:12,2010-08-14T20:04,0.0,0.0,0.0,0.0,26.2,41.8,41.0,23.61,5.4
2010-08-15,2.0,32.4,25.9,28.5,35.3,30.5,32.0,2010-08-15T06:13,2010-08-15T20:03,0.0,0.0,0.0,0.0,23.8,35.6,34.0,23.69,5.62
2010-08-16,3.0,33.2,25.7,28.6,35.8,30.4,32.2,2010-08-16T06:14,2010-08-16T20:02,0.0,0.0,0.0,0.0,23.1,37.4,37.0,23.51,5.63
2010-08-17,2.0,34.0,25.5,28.9,36.4,29.6,31.8,2010-08-17T06:15,2010-08-17T20:00,0.0,0.0,0.0,0.0,22.7,36.7,46.0,24.7,6.22
2010-08-18,1.0,31.2,25.3,27.9,34.1,29.3,31.0,2010-08-18T06:16,2010-08-18T19:59,0.0,0.0,0.0,0.0,20.9,33.8,28.0,23.02,5.41
2010-08-19,0.0,31.6,24.7,27.8,33.7,27.7,30.0,2010-08-19T06:17,2010-08-19T19:57,0.0,0.0,0.0,0.0,22.4,34.2,45.0,23.95,6.02
2010-08-20,1.0,30.0,24.7,27.2,32.2,25.9,28.5,2010-08-20T06:18,2010-08-20T19:56,0.0,0.0,0.0,0.0,25.3,40.7,42.0,21.84,5.74
2010-08-21,2.0,28.5,24.1,26.2,26.4,22.0,24.0,2010-08-21T06:19,2010-08-21T19:54,0.0,0.0,0.0,0.0,33.1,53.6,47.0,23.54,7.62
2010-08-22,51.0,27.4,22.6,24.3,25.1,20.6,22.3,2010-08-22T06:20,2010-08-22T19:53,0.5,0.5,0.0,2.0,33.8,56.2,44.0,18.31,5.74
2010-08-23,1.0,26.9,22.6,24.6,25.5,20.8,22.8,2010-08-23T06:21,2010-08-23T19:51,0.0,0.0,0.0,0.0,31.9,50.4,50.0,22.35,6.46
2010-08-24,0.0,28.4,22.5,24.9,29.0,22.1,24.6,2010-08-24T06:22,2010-08-24T19:50,0.0,0.0,0.0,0.0,25.7,40.3,48.0,23.71,6.14
2010-08-25,1.0,28.7,22.0,25.0,30.7,23.5,26.3,2010-08-25T06:23,2010-08-25T19:48,0.0,0.0,0.0,0.0,19.4,31.7,35.0,23.32,5.3
2010-08-26,0.0,29.7,20.7,25.2,31.6,23.2,27.2,2010-08-26T06:24,2010-08-26T19:47,0.0,0.0,0.0,0.0,23.1,36.4,47.0,22.56,5.05
2010-08-27,0.0,30.0,23.2,26.0,30.0,24.3,26.5,2010-08-27T06:25,2010-08-27T19:45,0.0,0.0,0.0,0.0,22.2,38.2,52.0,22.97,5.95
2010-08-28,0.0,29.5,22.2,25.7,33.5,23.9,28.4,2010-08-28T06:26,2010-08-28T19:44,0.0,0.0,0.0,0.0,14.1,25.6,65.0,23.4,4.88
2010-08-29,2.0,30.1,21.8,25.7,33.9,24.3,28.1,2010-08-29T06:27,2010-08-29T19:42,0.0,0.0,0.0,0.0,25.2,39.6,328.0,23.06,5.01
2010-08-30,3.0,26.6,23.4,24.7,27.3,24.5,25.6,2010-08-30T06:28,2010-08-30T19:40,0.0,0.0,0.0,0.0,26.3,43.2,49.0,11.83,3.21
2010-08-31,1.0,29.1,23.2,25.9,31.9,25.7,28.9,2010-08-31T06:29,2010-08-31T19:39,0.0,0.0,0.0,0.0,16.5,28.4,196.0,21.96,4.52
2010-09-01,61.0,25.4,17.2,19.4,27.7,14.7,18.4,2010-09-01T06:30,2010-09-01T19:37,9.4,9.4,0.0,12.0,27.3,46.4,342.0,5.54,2.03
2010-09-02,0.0,23.7,18.1,20.7,20.9,15.6,18.5,2010-09-02T06:31,2010-09-02T19:36,0.0,0.0,0.0,0.0,20.4,33.5,252.0,22.72,5.41
2010-09-03,0.0,25.7,16.7,21.6,24.2,15.6,19.5,2010-09-03T06:32,2010-09-03T19:34,0.0,0.0,0.0,0.0,27.0,42.1,63.0,22.56,5.89
2010-09-04,2.0,26.2,21.0,23.3,26.3,19.5,23.1,2010-09-04T06:33,2010-09-04T19:32,0.0,0.0,0.0,0.0,23.1,36.7,46.0,15.85,4.24
2010-09-05,51.0,24.6,21.6,22.7,23.8,21.1,23.0,2010-09-05T06:34,2010-09-05T19:31,0.7,0.7,0.0,4.0,22.2,35.6,30.0,13.85,3.54
2010-09-06,3.0,24.7,21.3,22.6,22.7,20.3,21.3,2010-09-06T06:35,2010-09-06T19:29,0.0,0.0,0.0,0.0,27.7,46.4,43.0,13.56,4.2
2010-09-07,2.0,25.5,20.3,22.6,25.2,20.1,22.0,2010-09-07T06:36,2010-09-07T19:27,0.0,0.0,0.0,0.0,19.5,31.7,41.0,19.43,4.78
2010-09-08,0.0,26.9,19.5,22.6,27.6,19.6,22.4,2010-09-08T06:37,2010-09-08T19:26,0.0,0.0,0.0,0.0,19.9,31.0,65.0,21.38,4.97
2010-09-09,1.0,27.5,19.9,23.1,27.7,20.4,23.0,2010-09-09T06:38,2010-09-09T19:24,0.0,0.0,0.0,0.0,27.8,43.9,56.0,21.01,4.83
2010-09-10,3.0,25.9,20.2,22.7,24.5,16.8,21.1,2010-09-10T06:39,2010-09-10T19:22,0.0,0.0,0.0,0.0,39.5,64.1,54.0,19.07,4.55
2010-09-11,3.0,23.9,20.2,21.7,21.6,17.1,19.1,2010-09-11T06:40,2010-09-11T19:21,0.0,0.0,0.0,0.0,34.4,56.2,50.0,14.25,4.56
2010-09-12,53.0,22.4,19.6,21.0,22.3,19.1,20.7,2010-09-12T06:41,2010-09-12T19:19,7.1,7.1,0.0,18.0,22.9,35.3,26.0,10.05,2.71
2010-09-13,55.0,23.3,18.8,20.7,22.8,18.9,20.4,2010-09-13T06:42,2010-09-13T19:17,5.9,5.9,0.0,9.0,16.7,30.6,343.0,16.51,3.6
2010-09-14,51.0,23.4,17.0,20.5,23.6,17.4,20.9,2010-09-14T06:43,2010-09-14T19:15,0.1,0.1,0.0,1.0,14.8,25.2,356.0,10.83,2.55
2010-09-15,1.0,24.6,19.3,21.5,24.9,20.7,22.2,2010-09-15T06:44,2010-09-15T19:14,0.0,0.0,0.0,0.0,18.9,29.2,26.0,16.94,3.47
2010-09-16,0.0,25.3,18.8,21.5,26.2,20.0,22.2,2010-09-16T06:45,2010-09-16T19:12,0.0,0.0,0.0,0.0,18.5,27.7,41.0,18.82,3.79
2010-09-17,2.0,25.2,19.7,21.9,26.3,20.8,22.7,2010-09-17T06:46,2010-09-17T19:10,0.0,0.0,0.0,0.0,16.9,26.6,40.0,16.62,3.44
2010-09-18,3.0,25.3,18.6,22.1,27.5,20.8,24.0,2010-09-18T06:47,2010-09-18T19:09,0.0,0.0,0.0,0.0,10.8,15.5,122.0,18.82,3.56
2010-09-19,1.0,28.3,20.5,23.6,28.2,21.5,24.1,2010-09-19T06:48,2010-09-19T19:07,0.0,0.0,0.0,0.0,18.1,30.2,58.0,17.74,4.33
2010-09-20,1.0,25.1,18.9,21.9,27.5,20.2,23.2,2010-09-20T06:49,2010-09-20T19:05,0.0,0.0,0.0,0.0,28.4,39.2,359.0,17.38,3.45
2010-09-21,51.0,20.3,18.3,19.4,20.1,15.5,17.7,2010-09-21T06:50,2010-09-21T19:04,2.2,2.2,0.0,13.0,28.4,43.6,18.0,8.19,2.21
2010-09-22,3.0,20.7,18.2,19.5,17.8,15.7,16.6,2010-09-22T06:51,2010-09-22T19:02,0.0,0.0,0.0,0.0,30.1,48.2,45.0,5.92,3.17
2010-09-23,3.0,23.0,19.0,20.7,19.1,15.3,17.3,2010-09-23T06:52,2010-09-23T19:00,0.0,0.0,0.0,0.0,32.8,51.5,56.0,11.86,4.44
2010-09-24,2.0,24.4,19.6,21.3,23.7,17.3,20.1,2010-09-24T06:53,2010-09-24T18:59,0.0,0.0,0.0,0.0,28.3,46.1,49.0,13.81,3.63
2010-09-25,2.0,24.5,18.5,21.4,25.9,20.7,23.3,2010-09-25T06:54,2010-09-25T18:57,0.0,0.0,0.0,0.0,11.6,20.2,171.0,15.84,2.93
2010-09-26,51.0,28.8,21.6,24.3,29.0,23.2,25.0,2010-09-26T06:55,2010-09-26T18:55,0.2,0.2,0.0,1.0,20.2,38.5,152.0,11.87,3.41
2010-09-27,1.0,25.7,22.2,23.7,26.9,21.5,24.7,2010-09-27T06:56,2010-09-27T18:53,0.0,0.0,0.0,0.0,16.3,29.5,219.0,13.53,3.4
2010-09-28,51.0,25.1,20.3,22.5,24.6,20.5,22.4,2010-09-28T06:57,2010-09-28T18:52,0.1,0.1,0.0,1.0,18.1,31.0,211.0,15.6,3.71
2010-09-29,51.0,24.0,19.1,21.8,25.1,19.8,22.7,2010-09-29T06:58,2010-09-29T18:50,0.2,0.2,0.0,1.0,12.0,22.3,196.0,11.31,2.55
2010-09-30,63.0,21.3,17.3,18.9,22.0,15.8,18.4,2010-09-30T06:59,2010-09-30T18:48,12.1,12.1,0.0,8.0,22.0,40.3,337.0,12.95,2.63
2010-10-01,2.0,19.6,16.6,17.8,17.3,14.2,15.6,2010-10-01T07:00,2010-10-01T18:47,0.0,0.0,0.0,0.0,17.7,31.7,33.0,12.41,3.24
2010-10-02,1.0,19.1,15.5,17.1,16.5,14.0,15.0,2010-10-02T07:01,2010-10-02T18:45,0.0,0.0,0.0,0.0,18.9,31.0,32.0,12.87,3.08
2010-10-03,51.0,17.0,14.1,15.3,14.7,11.8,13.3,2010-10-03T07:02,2010-10-03T18:43,0.9,0.9,0.0,7.0,20.6,32.8,25.0,12.8,2.44
2010-10-04,2.0,18.0,13.6,15.4,14.7,11.0,12.5,2010-10-04T07:03,2010-10-04T18:42,0.0,0.0,0.0,0.0,22.2,38.9,58.0,12.97,2.95
2010-10-05,2.0,19.2,14.1,16.1,15.9,11.3,13.0,2010-10-05T07:04,2010-10-05T18:40,0.0,0.0,0.0,0.0,25.7,41.8,72.0,13.95,3.39
2010-10-06,51.0,17.7,14.3,15.6,13.6,10.8,11.9,2010-10-06T07:05,2010-10-06T18:38,0.6,0.6,0.0,3.0,26.3,42.5,66.0,5.91,2.77
2010-10-07,51.0,16.4,13.7,15.0,12.0,8.6,10.5,2010-10-07T07:06,2010-10-07T18:37,1.6,1.6,0.0,11.0,33.9,54.4,52.0,10.5,2.9
2010-10-08,61.0,13.7,11.3,12.5,10.0,6.0,8.1,2010-10-08T07:08,2010-10-08T18:35,10.7,10.7,0.0,20.0,39.0,54.4,2.0,9.52,2.12
2010-10-09,61.0,12.8,10.3,11.5,9.3,4.4,6.6,2010-10-09T07:09,2010-10-09T18:33,15.1,15.1,0.0,17.0,40.4,61.6,321.0,5.62,1.88
2010-10-10,53.0,15.1,10.7,12.9,11.9,7.4,9.5,2010-10-10T07:10,2010-10-10T18:32,4.6,4.6,0.0,10.0,22.6,38.5,242.0,10.51,2.36
2010-10-11,2.0,17.0,9.8,13.7,15.4,8.3,12.3,2010-10-11T07:11,2010-10-11T18:30,0.0,0.0,0.0,0.0,8.0,15.1,132.0,13.03,2.11
2010-10-12,53.0,16.2,12.8,15.2,16.8,11.4,14.6,2010-10-12T07:12,2010-10-12T18:29,2.7,2.7,0.0,8.0,10.6,19.4,127.0,2.64,0.83
2010-10-13,61.0,18.1,13.8,16.0,19.2,13.6,16.5,2010-10-13T07:13,2010-10-13T18:27,13.7,13.7,0.0,22.0,16.1,28.1,62.0,6.97,1.2
2010-10-14,63.0,16.9,15.6,16.2,17.3,14.3,15.6,2010-10-14T07:14,2010-10-14T18:26,42.2,42.2,0.0,23.0,19.5,42.8,64.0,1.74,0.44
2010-10-15,65.0,16.2,14.9,15.7,16.7,13.2,15.2,2010-10-15T07:15,2010-10-15T18:24,41.0,41.0,0.0,19.0,21.4,36.0,41.0,2.23,0.6
2010-10-16,53.0,19.1,14.7,16.5,20.5,13.3,16.5,2010-10-16T07:16,2010-10-16T18:23,2.3,2.3,0.0,9.0,16.9,29.9,68.0,8.52,1.48
2010-10-17,51.0,20.1,14.7,17.4,21.6,14.6,18.3,2010-10-17T07:17,2010-10-17T18:21,0.7,0.7,0.0,3.0,9.7,18.0,176.0,12.13,1.94
2010-10-18,61.0,20.2,15.6,17.9,21.3,16.6,18.8,2010-10-18T07:18,2010-10-18T18:19,9.8,9.8,0.0,6.0,13.9,24.5,64.0,6.29,1.19
2010-10-19,61.0,21.2,17.5,19.0,21.3,16.9,18.8,2010-10-19T07:20,2010-10-19T18:18,7.0,7.0,0.0,6.0,20.4,46.4,169.0,9.3,2.01
2010-10-20,61.0,20.9,18.2,19.3,21.5,16.8,18.6,2010-10-20T07:21,2010-10-20T18:17,2.7,2.7,0.0,4.0,23.8,38.5,190.0,10.89,2.48
2010-10-21,51.0,21.0,15.1,18.5,20.6,11.4,16.9,2010-10-21T07:22,2010-10-21T18:15,0.5,0.5,0.0,2.0,28.0,38.9,221.0,11.58,2.79
2010-10-22,51.0,15.1,13.4,14.5,11.2,9.0,10.1,2010-10-22T07:23,2010-10-22T18:14,0.5,0.5,0.0,3.0,30.5,47.9,39.0,6.27,2.56
