code,area,date,median_salary,life_satisfaction,mean_salary,recycling_pct_x,population_size,number_of_jobs,area_size,no_of_houses,borough_flag,mean_recycle_pct,extended_pop_size,number_of_jobs_mean,total_hectar,recycling_pct_y
E09000027,richmond upon thames,2008-12-01,32437.0,6.511066006380375,37760.0,42.0,253036.0,150000.0,1300380.0,81458.0,1,35.421052631578945," 185,702 ","91,000","5,876",35.421052631578945
E09000028,southwark,2008-12-01,31227.0,6.539545939896889,40353.0,21.0,253036.0,150000.0,1300380.0,118189.0,1,20.9," 284,351 ","246,000","2,991",20.9
E09000029,sutton,2008-12-01,26082.0,6.858441291417014,29869.0,32.0,253036.0,150000.0,1300380.0,79116.0,1,32.95," 194,087 ","78,000","4,385",32.95
E09000030,tower hamlets,2008-12-01,41880.0,6.530649120955026,70217.0,19.0,253036.0,150000.0,1300380.0,97010.0,1,17.15,,"237,000","2,158",17.15
E09000031,waltham forest,2008-12-01,26609.0,6.761523583010623,28814.0,28.0,253036.0,150000.0,1300380.0,96281.0,1,24.5," 253,389 ","75,000","3,881",24.5
E09000032,wandsworth,2008-12-01,30808.0,6.641205169760195,40916.0,27.0,253036.0,150000.0,1300380.0,130226.0,1,19.8," 302,305 ","129,500","3,522",19.8
E09000033,westminster,2008-12-01,36048.0,6.707435251282514,59836.0,23.0,253036.0,150000.0,1300380.0,113413.0,1,17.7,,"659,000","2,203",17.7
E09000001,city of london,2009-12-01,52092.0,6.983562912666265,80769.0,35.0,253036.0,150000.0,1300380.0,5467.0,1,23.75," 7,798 ","412,000",315,23.75
E09000002,barking and dagenham,2009-12-01,30973.0,6.891923304517918,33126.0,33.0,253036.0,150000.0,1300380.0,70839.0,1,18.7," 190,533 ","54,500","3,780",18.7
E09000003,barnet,2009-12-01,30496.0,6.951916098783451,35013.0,33.0,253036.0,150000.0,1300380.0,137769.0,1,27.2," 355,461 ","145,000","8,675",27.200000000000003
E09000004,bexley,2009-12-01,28222.0,6.883108041385944,31988.0,51.0,253036.0,150000.0,1300380.0,94371.0,1,41.5," 232,682 ","79,500","6,429",41.5
E09000005,brent,2009-12-01,27503.0,6.657775489499867,31033.0,29.0,253036.0,150000.0,1300380.0,110244.0,1,25.35," 307,220 ","120,500","4,323",25.35
E09000006,bromley,2009-12-01,26951.0,6.8975797246136334,33329.0,40.0,253036.0,150000.0,1300380.0,133673.0,1,35.05," 312,248 ","125,500","15,013",35.05
E09000007,camden,2009-12-01,36375.0,6.687471716242165,45633.0,30.0,253036.0,150000.0,1300380.0,98557.0,1,25.15," 210,941 ","320,000","2,179",25.15
E09000008,croydon,2009-12-01,28225.0,6.554731342447664,33826.0,32.0,253036.0,150000.0,1300380.0,146152.0,1,27.8," 363,545 ","147,000","8,650",27.799999999999997
E09000009,ealing,2009-12-01,28234.0,6.598208546970765,34873.0,38.0,253036.0,150000.0,1300380.0,126381.0,1,31.3," 337,910 ","144,000","5,554",31.299999999999997
E09000010,enfield,2009-12-01,27828.0,6.5104819122403494,31584.0,31.0,253036.0,150000.0,1300380.0,120623.0,1,27.65," 307,073 ","114,500","8,220",27.65
E09000011,greenwich,2009-12-01,29871.0,6.613678204500252,33344.0,35.0,253036.0,150000.0,1300380.0,102560.0,1,26.75," 254,017 ","82,000","5,044",26.75
E09000012,hackney,2009-12-01,33107.0,6.896307660054855,46556.0,24.0,253036.0,150000.0,1300380.0,99689.0,1,18.0," 237,843 ","109,500","1,905",18.0
E09000013,hammersmith and fulham,2009-12-01,36525.0,6.582744264282751,45516.0,27.0,253036.0,150000.0,1300380.0,80994.0,1,20.6," 178,334 ","139,500","1,715",20.6
E09000014,haringey,2009-12-01,28515.0,6.803247138520723,30817.0,25.0,253036.0,150000.0,1300380.0,102294.0,1,22.65," 247,026 ","81,500","2,960",22.65
E09000015,harrow,2009-12-01,27532.0,6.916539782208129,31352.0,46.0,253036.0,150000.0,1300380.0,85395.0,1,33.2," 237,234 ","82,000","5,046",33.2
E09000016,havering,2009-12-01,28317.0,6.816770055122938,30993.0,34.0,253036.0,150000.0,1300380.0,98289.0,1,24.2," 241,560 ","90,500","11,446",24.2
E09000017,hillingdon,2009-12-01,31584.0,6.7246669351100925,37424.0,41.0,253036.0,150000.0,1300380.0,102901.0,1,34.1," 275,669 ","202,000","11,570",34.1
E09000018,hounslow,2009-12-01,31672.0,6.8648478467233724,42241.0,33.0,253036.0,150000.0,1300380.0,94969.0,1,25.9," 253,036 ","150,000","5,659",25.9
E09000019,islington,2009-12-01,36981.0,6.544207535511803,55027.0,29.0,253036.0,150000.0,1300380.0,94707.0,1,22.0," 200,758 ","205,500","1,486",22.0
E09000020,kensington and chelsea,2009-12-01,29901.0,6.985046230271848,36101.0,31.0,253036.0,150000.0,1300380.0,84553.0,1,22.6," 154,609 ","141,000","1,238",22.6
E09000021,kingston upon thames,2009-12-01,27497.0,6.701096162811405,33834.0,46.0,253036.0,150000.0,1300380.0,64972.0,1,34.4," 159,166 ","85,000","3,726",34.4
E09000022,lambeth,2009-12-01,33415.0,6.993533435357188,44262.0,27.0,253036.0,150000.0,1300380.0,129289.0,1,21.6," 298,512 ","150,500","2,725",21.6
E09000023,lewisham,2009-12-01,30891.0,6.952542752925299,32708.0,17.0,253036.0,150000.0,1300380.0,115576.0,1,15.2," 277,264 ","79,500","3,532",15.2
E09000024,merton,2009-12-01,27662.0,6.994767407429759,30330.0,34.0,253036.0,150000.0,1300380.0,81050.0,1,28.45," 202,277 ","87,500","3,762",28.450000000000003
E09000025,newham,2009-12-01,31028.0,6.901357424769328,34487.0,19.0,253036.0,150000.0,1300380.0,100984.0,1,12.4," 303,632 ","86,500","3,857",12.399999999999999
E09000026,redbridge,2009-12-01,31235.0,6.695150661706225,32648.0,32.0,253036.0,150000.0,1300380.0,99938.0,1,21.65," 277,852 ","84,000","5,644",21.65
E09000027,richmond upon thames,2009-12-01,31733.0,6.5716252750127575,40992.0,43.0,253036.0,150000.0,1300380.0,81853.0,1,35.421052631578945," 185,702 ","91,000","5,876",35.421052631578945
E09000028,southwark,2009-12-01,34265.0,6.542476039116473,41548.0,22.0,253036.0,150000.0,1300380.0,119657.0,1,20.9," 284,351 ","246,000","2,991",20.9
E09000029,sutton,2009-12-01,26111.0,6.900587719191302,29775.0,38.0,253036.0,150000.0,1300380.0,79444.0,1,32.95," 194,087 ","78,000","4,385",32.95
E09000030,tower hamlets,2009-12-01,43987.0,6.999953035840813,62526.0,26.0,253036.0,150000.0,1300380.0,100471.0,1,17.15,,"237,000","2,158",17.15
E09000031,waltham forest,2009-12-01,27651.0,6.799707905792095,29524.0,28.0,253036.0,150000.0,1300380.0,97247.0,1,24.5," 253,389 ","75,000","3,881",24.5
E09000032,wandsworth,2009-12-01,32373.0,6.6939366704750585,41202.0,25.0,253036.0,150000.0,1300380.0,132060.0,1,19.8," 302,305 ","129,500","3,522",19.8
E09000033,westminster,2009-12-01,36765.0,6.573263125997386,55752.0,24.0,253036.0,150000.0,1300380.0,115047.0,1,17.7,,"659,000","2,203",17.7
E09000001,city of london,2010-12-01,52271.0,6.5986208044872425,81938.0,39.0,253036.0,150000.0,1300380.0,5459.0,1,23.75," 7,798 ","412,000",315,23.75
E09000002,barking and dagenham,2010-12-01,28527.0,6.683853485871452,32996.0,28.0,253036.0,150000.0,1300380.0,70946.0,1,18.7," 190,533 ","54,500","3,780",18.7
E09000003,barnet,2010-12-01,30000.0,6.806170319005062,34077.0,33.0,253036.0,150000.0,1300380.0,138616.0,1,27.2," 355,461 ","145,000","8,675",27.200000000000003
E09000004,bexley,2010-12-01,27738.0,6.6946891731954645,30821.0,51.0,253036.0,150000.0,1300380.0,94798.0,1,41.5," 232,682 ","79,500","6,429",41.5
E09000005,brent,2010-12-01,25997.0,6.760893809156325,29353.0,33.0,253036.0,150000.0,1300380.0,111414.0,1,25.35," 307,220 ","120,500","4,323",25.35
E09000006,bromley,2010-12-01,27712.0,6.556373629820361,32841.0,44.0,253036.0,150000.0,1300380.0,134298.0,1,35.05," 312,248 ","125,500","15,013",35.05
E09000007,camden,2010-12-01,36527.0,6.553350260077153,45461.0,32.0,253036.0,150000.0,1300380.0,99139.0,1,25.15," 210,941 ","320,000","2,179",25.15
E09000008,croydon,2010-12-01,28586.0,6.7073923559545445,33117.0,34.0,253036.0,150000.0,1300380.0,147249.0,1,27.8," 363,545 ","147,000","8,650",27.799999999999997
E09000009,ealing,2010-12-01,28732.0,6.57046999583142,33845.0,40.0,253036.0,150000.0,1300380.0,126901.0,1,31.3," 337,910 ","144,000","5,554",31.299999999999997
E09000010,enfield,2010-12-01,26967.0,6.905451588276923,32009.0,32.0,253036.0,150000.0,1300380.0,121243.0,1,27.65," 307,073 ","114,500","8,220",27.65
E09000011,greenwich,2010-12-01,31821.0,6.70747552662294,34526.0,37.0,253036.0,150000.0,1300380.0,102651.0,1,26.75," 254,017 ","82,000","5,044",26.75
E09000012,hackney,2010-12-01,35149.0,6.544190335524759,44663.0,25.0,253036.0,150000.0,1300380.0,101657.0,1,18.0," 237,843 ","109,500","1,905",18.0
E09000013,hammersmith and fulham,2010-12-01,35033.0,6.701343668900426,42271.0,28.0,253036.0,150000.0,1300380.0,81902.0,1,20.6," 178,334 ","139,500","1,715",20.6
E09000014,haringey,2010-12-01,29597.0,6.6042974655422455,32517.0,28.0,253036.0,150000.0,1300380.0,103430.0,1,22.65," 247,026 ","81,500","2,960",22.65
E09000015,harrow,2010-12-01,27921.0,6.934153222168688,32746.0,50.0,253036.0,150000.0,1300380.0,85994.0,1,33.2," 237,234 ","82,000","5,046",33.2
E09000016,havering,2010-12-01,28235.0,6.700288557361626,32068.0,31.0,253036.0,150000.0,1300380.0,98805.0,1,24.2," 241,560 ","90,500","11,446",24.2
E09000017,hillingdon,2010-12-01,31586.0,6.683006672928618,38406.0,43.0,253036.0,150000.0,1300380.0,103508.0,1,34.1," 275,669 ","202,000","11,570",34.1
E09000018,hounslow,2010-12-01,31307.0,6.80018713266004,41634.0,35.0,253036.0,150000.0,1300380.0,95893.0,1,25.9," 253,036 ","150,000","5,659",25.9
E09000019,islington,2010-12-01,34551.0,6.759870500040323,49859.0,30.0,253036.0,150000.0,1300380.0,96301.0,1,22.0," 200,758 ","205,500","1,486",22.0
E09000020,kensington and chelsea,2010-12-01,30196.0,6.821128228333614,36450.0,32.0,253036.0,150000.0,1300380.0,84756.0,1,22.6," 154,609 ","141,000","1,238",22.6
E09000021,kingston upon thames,2010-12-01,28240.0,6.8699569936844105,33688.0,47.0,253036.0,150000.0,1300380.0,65086.0,1,34.4," 159,166 ","85,000","3,726",34.4
E09000022,lambeth,2010-12-01,33821.0,6.849019636405078,43030.0,28.0,253036.0,150000.0,1300380.0,130655.0,1,21.6," 298,512 ","150,500","2,725",21.6
E09000023,lewisham,2010-12-01,30806.0,6.947768342891473,32007.0,18.0,253036.0,150000.0,1300380.0,116640.0,1,15.2," 277,264 ","79,500","3,532",15.2
E09000024,merton,2010-12-01,27441.0,6.751285603144259,31666.0,36.0,253036.0,150000.0,1300380.0,80971.0,1,28.45," 202,277 ","87,500","3,762",28.450000000000003
E09000025,newham,2010-12-01,32578.0,6.585495198800153,39102.0,15.0,253036.0,150000.0,1300380.0,102444.0,1,12.4," 303,632 ","86,500","3,857",12.399999999999999
E09000026,redbridge,2010-12-01,30086.0,6.600643648193135,32421.0,28.0,253036.0,150000.0,1300380.0,100889.0,1,21.65," 277,852 ","84,000","5,644",21.65
E09000027,richmond upon thames,2010-12-01,32249.0,6.8437575946171725,39837.0,43.0,253036.0,150000.0,1300380.0,82116.0,1,35.421052631578945," 185,702 ","91,000","5,876",35.421052631578945
E09000028,southwark,2010-12-01,35050.0,6.760054318425757,41481.0,25.0,253036.0,150000.0,1300380.0,121412.0,1,20.9," 284,351 ","246,000","2,991",20.9
E09000029,sutton,2010-12-01,26288.0,6.900940533487429,30375.0,38.0,253036.0,150000.0,1300380.0,79508.0,1,32.95," 194,087 ","78,000","4,385",32.95
E09000030,tower hamlets,2010-12-01,44443.0,6.865291635426476,69029.0,25.0,253036.0,150000.0,1300380.0,103509.0,1,17.15,,"237,000","2,158",17.15
E09000031,waltham forest,2010-12-01,27755.0,6.614398424788777,30773.0,27.0,253036.0,150000.0,1300380.0,97624.0,1,24.5," 253,389 ","75,000","3,881",24.5
E09000032,wandsworth,2010-12-01,31818.0,6.891220884889299,39318.0,27.0,253036.0,150000.0,1300380.0,133885.0,1,19.8," 302,305 ","129,500","3,522",19.8
E09000033,westminster,2010-12-01,37836.0,6.98245634965692,56080.0,25.0,253036.0,150000.0,1300380.0,116644.0,1,17.7,,"659,000","2,203",17.7
E09000001,city of london,2011-12-01,54381.0,6.578571310416339,90842.0,37.0,253036.0,150000.0,1300380.0,5513.0,1,23.75," 7,798 ","412,000",315,23.75
E09000002,barking and dagenham,2011-12-01,28201.0,7.05,33568.0,30.0,253036.0,150000.0,1300380.0,71079.0,1,18.7," 190,533 ","54,500","3,780",18.7
E09000003,barnet,2011-12-01,30237.0,7.43,33062.0,34.0,253036.0,150000.0,1300380.0,139346.0,1,27.2," 355,461 ","145,000","8,675",27.200000000000003
E09000004,bexley,2011-12-01,28638.0,7.42,31812.0,54.0,253036.0,150000.0,1300380.0,95037.0,1,41.5," 232,682 ","79,500","6,429",41.5
E09000005,brent,2011-12-01,26772.0,7.11,29609.0,37.0,253036.0,150000.0,1300380.0,112083.0,1,25.35," 307,220 ","120,500","4,323",25.35
E09000006,bromley,2011-12-01,28163.0,7.5,32863.0,50.0,253036.0,150000.0,1300380.0,135036.0,1,35.05," 312,248 ","125,500","15,013",35.05
E09000007,camden,2011-12-01,35967.0,7.25,45588.0,33.0,253036.0,150000.0,1300380.0,99828.0,1,25.15," 210,941 ","320,000","2,179",25.15
E09000008,croydon,2011-12-01,28979.0,7.04,33050.0,38.0,253036.0,150000.0,1300380.0,148099.0,1,27.8," 363,545 ","147,000","8,650",27.799999999999997
E09000009,ealing,2011-12-01,28646.0,7.22,34725.0,41.0,253036.0,150000.0,1300380.0,127187.0,1,31.3," 337,910 ","144,000","5,554",31.299999999999997
E09000010,enfield,2011-12-01,26412.0,7.23,31797.0,35.0,253036.0,150000.0,1300380.0,122042.0,1,27.65," 307,073 ","114,500","8,220",27.65
E09000011,greenwich,2011-12-01,29932.0,7.18,32581.0,39.0,253036.0,150000.0,1300380.0,103186.0,1,26.75," 254,017 ","82,000","5,044",26.75
E09000012,hackney,2011-12-01,33512.0,7.0,42089.0,24.0,253036.0,150000.0,1300380.0,102408.0,1,18.0," 237,843 ","109,500","1,905",18.0
E09000013,hammersmith and fulham,2011-12-01,36143.0,7.38,42531.0,30.0,253036.0,150000.0,1300380.0,82390.0,1,20.6," 178,334 ","139,500","1,715",20.6
E09000014,haringey,2011-12-01,28032.0,7.11,30446.0,26.0,253036.0,150000.0,1300380.0,104173.0,1,22.65," 247,026 ","81,500","2,960",22.65
E09000015,harrow,2011-12-01,27540.0,7.31,32342.0,48.0,253036.0,150000.0,1300380.0,86524.0,1,33.2," 237,234 ","82,000","5,046",33.2
E09000016,havering,2011-12-01,28415.0,7.35,31947.0,36.0,253036.0,150000.0,1300380.0,99184.0,1,24.2," 241,560 ","90,500","11,446",24.2
E09000017,hillingdon,2011-12-01,33589.0,7.4,39436.0,43.0,253036.0,150000.0,1300380.0,103907.0,1,34.1," 275,669 ","202,000","11,570",34.1
E09000018,hounslow,2011-12-01,32759.0,7.26,41142.0,35.0,253036.0,150000.0,1300380.0,96892.0,1,25.9," 253,036 ","150,000","5,659",25.9
E09000019,islington,2011-12-01,35996.0,7.09,60068.0,32.0,253036.0,150000.0,1300380.0,96872.0,1,22.0," 200,758 ","205,500","1,486",22.0
E09000020,kensington and chelsea,2011-12-01,31491.0,7.57,38220.0,34.0,253036.0,150000.0,1300380.0,84798.0,1,22.6," 154,609 ","141,000","1,238",22.6
E09000021,kingston upon thames,2011-12-01,28997.0,7.33,34459.0,47.0,253036.0,150000.0,1300380.0,65198.0,1,34.4," 159,166 ","85,000","3,726",34.4
E09000022,lambeth,2011-12-01,34836.0,7.13,43657.0,28.0,253036.0,150000.0,1300380.0,132213.0,1,21.6," 298,512 ","150,500","2,725",21.6
E09000023,lewisham,2011-12-01,29567.0,7.05,30506.0,17.0,253036.0,150000.0,1300380.0,117651.0,1,15.2," 277,264 ","79,500","3,532",15.2
E09000024,merton,2011-12-01,28066.0,7.14,32415.0,37.0,253036.0,150000.0,1300380.0,80919.0,1,28.45," 202,277 ","87,500","3,762",28.450000000000003
E09000025,newham,2011-12-01,29998.0,7.12,36870.0,23.0,253036.0,150000.0,1300380.0,103212.0,1,12.4," 303,632 ","86,500","3,857",12.399999999999999
E09000026,redbridge,2011-12-01,29829.0,7.33,31948.0,33.0,253036.0,150000.0,1300380.0,101348.0,1,21.65," 277,852 ","84,000","5,644",21.65
E09000027,richmond upon thames,2011-12-01,32197.0,7.52,37122.0,45.0,253036.0,150000.0,1300380.0,82482.0,1,35.421052631578945," 185,702 ","91,000","5,876",35.421052631578945
E09000028,southwark,2011-12-01,36124.0,7.36,48938.0,27.0,253036.0,150000.0,1300380.0,123265.0,1,20.9," 284,351 ","246,000","2,991",20.9
E09000029,sutton,2011-12-01,26743.0,7.39,29656.0,37.0,253036.0,150000.0,1300380.0,79696.0,1,32.95," 194,087 ","78,000","4,385",32.95
E09000030,tower hamlets,2011-12-01,45970.0,7.02,86593.0,27.0,253036.0,150000.0,1300380.0,105379.0,1,17.15,,"237,000","2,158",17.15
E09000031,waltham forest,2011-12-01,28005.0,7.18,31926.0,27.0,253036.0,150000.0,1300380.0,98279.0,1,24.5," 253,389 ","75,000","3,881",24.5
E09000032,wandsworth,2011-12-01,32033.0,7.46,38695.0,28.0,253036.0,150000.0,1300380.0,134619.0,1,19.8," 302,305 ","129,500","3,522",19.8
E09000033,westminster,2011-12-01,37406.0,7.33,54049.0,25.0,253036.0,150000.0,1300380.0,118318.0,1,17.7,,"659,000","2,203",17.7
E09000001,city of london,2012-12-01,54000.0,6.570213987016113,86987.0,36.0,253036.0,150000.0,1300380.0,5531.0,1,23.75," 7,798 ","412,000",315,23.75
E09000002,barking and dagenham,2012-12-01,33131.0,7.09,37059.0,27.0,253036.0,150000.0,1300380.0,71431.0,1,18.7," 190,533 ","54,500","3,780",18.7
E09000003,barnet,2012-12-01,29594.0,7.28,33044.0,33.0,253036.0,150000.0,1300380.0,141461.0,1,27.2," 355,461 ","145,000","8,675",27.200000000000003
E09000004,bexley,2012-12-01,27440.0,7.42,30833.0,54.0,253036.0,150000.0,1300380.0,95240.0,1,41.5," 232,682 ","79,500","6,429",41.5
E09000005,brent,2012-12-01,27577.0,7.28,32089.0,43.0,253036.0,150000.0,1300380.0,112643.0,1,25.35," 307,220 ","120,500","4,323",25.35
E09000006,bromley,2012-12-01,28082.0,7.6,33859.0,49.0,253036.0,150000.0,1300380.0,135612.0,1,35.05," 312,248 ","125,500","15,013",35.05
E09000007,camden,2012-12-01,36962.0,7.24,44832.0,31.0,253036.0,150000.0,1300380.0,100196.0,1,25.15," 210,941 ","320,000","2,179",25.15
E09000008,croydon,2012-12-01,28974.0,7.01,33831.0,44.0,253036.0,150000.0,1300380.0,148806.0,1,27.8," 363,545 ","147,000","8,650",27.799999999999997
E09000009,ealing,2012-12-01,31104.0,7.22,35024.0,41.0,253036.0,150000.0,1300380.0,127872.0,1,31.3," 337,910 ","144,000","5,554",31.299999999999997
E09000010,enfield,2012-12-01,27123.0,7.24,31749.0,39.0,253036.0,150000.0,1300380.0,122339.0,1,27.65," 307,073 ","114,500","8,220",27.65
E09000011,greenwich,2012-12-01,30097.0,7.15,32764.0,40.0,253036.0,150000.0,1300380.0,104509.0,1,26.75," 254,017 ","82,000","5,044",26.75
E09000012,hackney,2012-12-01,34803.0,7.07,41030.0,24.0,253036.0,150000.0,1300380.0,103565.0,1,18.0," 237,843 ","109,500","1,905",18.0
E09000013,hammersmith and fulham,2012-12-01,35136.0,7.21,44065.0,23.0,253036.0,150000.0,1300380.0,82861.0,1,20.6," 178,334 ","139,500","1,715",20.6
E09000014,haringey,2012-12-01,29116.0,7.17,31874.0,32.0,253036.0,150000.0,1300380.0,105456.0,1,22.65," 247,026 ","81,500","2,960",22.65
E09000015,harrow,2012-12-01,26738.0,7.37,31817.0,45.0,253036.0,150000.0,1300380.0,86994.0,1,33.2," 237,234 ","82,000","5,046",33.2
E09000016,havering,2012-12-01,28326.0,7.36,31759.0,35.0,253036.0,150000.0,1300380.0,99226.0,1,24.2," 241,560 ","90,500","11,446",24.2
E09000017,hillingdon,2012-12-01,33822.0,7.37,39849.0,43.0,253036.0,150000.0,1300380.0,104896.0,1,34.1," 275,669 ","202,000","11,570",34.1
E09000018,hounslow,2012-12-01,31821.0,7.35,41688.0,35.0,253036.0,150000.0,1300380.0,97472.0,1,25.9," 253,036 ","150,000","5,659",25.9
E09000019,islington,2012-12-01,36653.0,7.14,58131.0,31.0,253036.0,150000.0,1300380.0,98096.0,1,22.0," 200,758 ","205,500","1,486",22.0
E09000020,kensington and chelsea,2012-12-01,30726.0,7.7,37192.0,26.0,253036.0,150000.0,1300380.0,84900.0,1,22.6," 154,609 ","141,000","1,238",22.6
E09000021,kingston upon thames,2012-12-01,29067.0,7.17,36381.0,46.0,253036.0,150000.0,1300380.0,65422.0,1,34.4," 159,166 ","85,000","3,726",34.4
E09000022,lambeth,2012-12-01,35280.0,7.08,44271.0,23.0,253036.0,150000.0,1300380.0,133063.0,1,21.6," 298,512 ","150,500","2,725",21.6
E09000023,lewisham,2012-12-01,29995.0,7.23,30823.0,20.0,253036.0,150000.0,1300380.0,118839.0,1,15.2," 277,264 ","79,500","3,532",15.2
E09000024,merton,2012-12-01,28613.0,7.18,32742.0,39.0,253036.0,150000.0,1300380.0,81429.0,1,28.45," 202,277 ","87,500","3,762",28.450000000000003
E09000025,newham,2012-12-01,30540.0,7.23,35465.0,21.0,253036.0,150000.0,1300380.0,104121.0,1,12.4," 303,632 ","86,500","3,857",12.399999999999999
E09000026,redbridge,2012-12-01,28100.0,7.3,30371.0,29.0,253036.0,150000.0,1300380.0,101874.0,1,21.65," 277,852 ","84,000","5,644",21.65
E09000027,richmond upon thames,2012-12-01,31505.0,7.4,36411.0,46.0,253036.0,150000.0,1300380.0,82691.0,1,35.421052631578945," 185,702 ","91,000","5,876",35.421052631578945
E09000028,southwark,2012-12-01,36056.0,7.21,47611.0,30.0,253036.0,150000.0,1300380.0,124319.0,1,20.9," 284,351 ","246,000","2,991",20.9
E09000029,sutton,2012-12-01,25247.0,7.28,29407.0,37.0,253036.0,150000.0,1300380.0,80283.0,1,32.95," 194,087 ","78,000","4,385",32.95
E09000030,tower hamlets,2012-12-01,44880.0,7.32,64782.0,28.0,253036.0,150000.0,1300380.0,108254.0,1,17.15,,"237,000","2,158",17.15
E09000031,waltham forest,2012-12-01,27235.0,7.24,30738.0,31.0,253036.0,150000.0,1300380.0,98783.0,1,24.5," 253,389 ","75,000","3,881",24.5
E09000032,wandsworth,2012-12-01,31262.0,7.26,35295.0,24.0,253036.0,150000.0,1300380.0,135601.0,1,19.8," 302,305 ","129,500","3,522",19.8
E09000033,westminster,2012-12-01,37649.0,7.0,55529.0,22.0,253036.0,150000.0,1300380.0,119245.0,1,17.7,,"659,000","2,203",17.7
E09000001,city of london,2013-12-01,54202.0,6.502448869596224,83403.0,39.0,253036.0,150000.0,1300380.0,5566.0,1,23.75," 7,798 ","412,000",315,23.75
E09000002,barking and dagenham,2013-12-01,32248.0,7.01,37214.0,25.0,253036.0,150000.0,1300380.0,71937.0,1,18.7," 190,533 ","54,500","3,780",18.7
E09000003,barnet,2013-12-01,29353.0,7.4,33766.0,36.0,253036.0,150000.0,1300380.0,142835.0,1,27.2," 355,461 ","145,000","8,675",27.200000000000003
E09000004,bexley,2013-12-01,28512.0,7.28,32463.0,55.0,253036.0,150000.0,1300380.0,95658.0,1,41.5," 232,682 ","79,500","6,429",41.5
E09000005,brent,2013-12-01,28034.0,7.41,34480.0,41.0,253036.0,150000.0,1300380.0,113305.0,1,25.35," 307,220 ","120,500","4,323",25.35
E09000006,bromley,2013-12-01,28126.0,7.53,34133.0,50.0,253036.0,150000.0,1300380.0,136304.0,1,35.05," 312,248 ","125,500","15,013",35.05
E09000007,camden,2013-12-01,36336.0,7.11,45539.0,29.0,253036.0,150000.0,1300380.0,100760.0,1,25.15," 210,941 ","320,000","2,179",25.15
E09000008,croydon,2013-12-01,30939.0,7.36,35213.0,42.0,253036.0,150000.0,1300380.0,149697.0,1,27.8," 363,545 ","147,000","8,650",27.799999999999997
E09000009,ealing,2013-12-01,29733.0,7.24,33210.0,40.0,253036.0,150000.0,1300380.0,128862.0,1,31.3," 337,910 ","144,000","5,554",31.299999999999997
E09000010,enfield,2013-12-01,25805.0,7.28,30011.0,39.0,253036.0,150000.0,1300380.0,122888.0,1,27.65," 307,073 ","114,500","8,220",27.65
E09000011,greenwich,2013-12-01,29251.0,7.15,33060.0,39.0,253036.0,150000.0,1300380.0,104623.0,1,26.75," 254,017 ","82,000","5,044",26.75
E09000012,hackney,2013-12-01,33097.0,7.05,39044.0,25.0,253036.0,150000.0,1300380.0,104365.0,1,18.0," 237,843 ","109,500","1,905",18.0
E09000013,hammersmith and fulham,2013-12-01,34554.0,7.4,42349.0,21.0,253036.0,150000.0,1300380.0,83281.0,1,20.6," 178,334 ","139,500","1,715",20.6
E09000014,haringey,2013-12-01,29609.0,7.28,32408.0,36.0,253036.0,150000.0,1300380.0,106033.0,1,22.65," 247,026 ","81,500","2,960",22.65
E09000015,harrow,2013-12-01,25784.0,7.51,31504.0,49.0,253036.0,150000.0,1300380.0,87709.0,1,33.2," 237,234 ","82,000","5,046",33.2
E09000016,havering,2013-12-01,29858.0,7.51,32758.0,32.0,253036.0,150000.0,1300380.0,99463.0,1,24.2," 241,560 ","90,500","11,446",24.2
E09000017,hillingdon,2013-12-01,35738.0,7.5,40911.0,43.0,253036.0,150000.0,1300380.0,106363.0,1,34.1," 275,669 ","202,000","11,570",34.1
E09000018,hounslow,2013-12-01,31173.0,7.33,38522.0,35.0,253036.0,150000.0,1300380.0,97704.0,1,25.9," 253,036 ","150,000","5,659",25.9
E09000019,islington,2013-12-01,37325.0,7.35,56967.0,33.0,253036.0,150000.0,1300380.0,99015.0,1,22.0," 200,758 ","205,500","1,486",22.0
E09000020,kensington and chelsea,2013-12-01,31307.0,7.67,37906.0,25.0,253036.0,150000.0,1300380.0,84957.0,1,22.6," 154,609 ","141,000","1,238",22.6
E09000021,kingston upon thames,2013-12-01,29450.0,7.43,35167.0,46.0,253036.0,150000.0,1300380.0,65625.0,1,34.4," 159,166 ","85,000","3,726",34.4
E09000022,lambeth,2013-12-01,35397.0,7.01,43350.0,21.0,253036.0,150000.0,1300380.0,133598.0,1,21.6," 298,512 ","150,500","2,725",21.6
E09000023,lewisham,2013-12-01,30478.0,7.34,30909.0,18.0,253036.0,150000.0,1300380.0,120637.0,1,15.2," 277,264 ","79,500","3,532",15.2
E09000024,merton,2013-12-01,28610.0,7.43,31960.0,39.0,253036.0,150000.0,1300380.0,81842.0,1,28.45," 202,277 ","87,500","3,762",28.450000000000003
E09000025,newham,2013-12-01,29334.0,7.24,32807.0,18.0,253036.0,150000.0,1300380.0,104791.0,1,12.4," 303,632 ","86,500","3,857",12.399999999999999
E09000026,redbridge,2013-12-01,31215.0,7.47,33442.0,29.0,253036.0,150000.0,1300380.0,102138.0,1,21.65," 277,852 ","84,000","5,644",21.65
E09000027,richmond upon thames,2013-12-01,31997.0,7.6,36611.0,43.0,253036.0,150000.0,1300380.0,83176.0,1,35.421052631578945," 185,702 ","91,000","5,876",35.421052631578945
